Respondent ID,Collector ID,Which country perspective will you share in this survey?,State/Province,"Please confirm your region, based on the Council’s regional classification.",Which sector do you represent?,What is your primary energy focus?,What is the stage of your organisation?,What is your current role within the organization?,What is your gender?,What is your age group?,Are you a part of the Council’s Global or National Future Energy Leaders programme?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,Company
1.15011E+11,438080535,China,,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,35-50,,Very High,Not Applicable,Very High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,DK,DK,High,High,DK,DK,Medium,High,Medium,High,Very High,Very High,Not Applicable,Not Applicable,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Very High,Very High,Very High,Medium,High,Very High,High,中国南方电网有限公司
1.15011E+11,438080535,China,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,Low,High,Low,High,Low,High,Low,High,Low,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,High,Very High,Low,
1.15011E+11,437952640,India,Delhi,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,<35,No,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,High,High,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Very High,Very High,Very High,Very High,Very High,Very High,High,High,High,High,High,High,Medium,Medium,Very High,High,High,High,High,High,Medium,High,Very High,High,
1.1501E+11,437952640,India,Assam,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Hybrid or Transition Technologies (CCUS, bioenergy, hydrogen etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,No,High,High,High,High,Very High,High,Very High,Low,Medium,Low,High,Low,Very High,Low,High,Medium,Low,Low,Low,Medium,Medium,High,Low,Medium,Low,Medium,Medium,Low,Low,Medium,High,Low,Very High,Low,Medium,DK,High,Low,High,Low,High,Low,Medium,Low,High,Low,Ckinetics
1.15011E+11,438142549,Chile,,Latin America and the Caribbean,Other (please specify),,,Senior-Level,Male,50-65,,Very High,Medium,Very High,Medium,Very High,High,High,Low,High,Medium,Very High,High,Very High,Medium,High,Low,Very High,High,Very High,High,Medium,Low,Very High,High,High,Medium,Very High,High,High,Low,Very High,Medium,High,Low,DK,DK,High,Medium,Very High,High,Very High,Very High,Medium,Low,Medium,Low,
1.15011E+11,437952640,India,Haryana,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Other,Male,35-50,,High,High,High,Very High,High,High,High,Medium,High,Very High,Medium,High,Medium,Low,Medium,Low,Medium,High,High,Very High,Very High,Very High,Medium,High,High,High,Very High,High,High,High,Medium,Medium,High,Low,Medium,Low,Medium,Medium,High,Low,High,Low,Medium,Low,High,Very Low,NIT Kurukshetra
1.15008E+11,437952640,Bosnia and Herzegovina,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Other,Senior-Level,Female,50-65,,Medium,Medium,Medium,Medium,Medium,Medium,Low,Very High,Medium,Medium,Medium,Medium,Medium,Very High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Very High,High,Very High,Medium,Medium,Very High,Very High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,DT Global
1.15011E+11,437936611,Chile,,Latin America and the Caribbean,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,50-65,,Very High,High,Very High,Medium,High,High,High,High,Very High,High,Very High,High,High,High,Medium,Medium,High,Medium,High,High,High,Medium,High,Medium,High,Medium,High,High,Very High,High,Very High,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Medium,Very High,High,Very High,Very High,High,CEN
1.15006E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Senior-Level,Prefer not to say,35-50,,Very High,High,High,High,Very High,High,Low,Medium,High,Low,Medium,High,Medium,Low,Low,Low,Medium,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Low,Medium,Very High,Medium,High,High,High,High,High,Low,Medium,Medium,High,High,High,Low,Medium,
1.15011E+11,437952640,Kazakhstan,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,50-65,,Medium,Medium,Medium,Medium,Medium,Medium,Very High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,High,High,Very Low,Very Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,High,Medium,Very Low,Medium,High,Medium,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Free Energy
1.15011E+11,437952640,United Arab Emirates,,Middle East and Gulf States,Government / Public Sector,,,Mid-Level,Female,35-50,,Medium,DK,Medium,DK,Medium,DK,Medium,High,High,High,High,High,High,Very High,Low,Very Low,High,DK,Very High,DK,Very High,DK,Very High,Very High,Very High,Very High,Very High,Very High,High,Very High,High,Very High,High,Very High,High,High,Medium,Very High,High,Very High,High,Very High,High,Very High,Very High,Very High,
1.15011E+11,437952640,Malaysia,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,Very High,High,Very High,High,Very High,High,High,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,Very High,Medium,High,Medium,High,Medium,Very High,Medium,Very High,Medium,Very High,Medium,High,Medium,Very High,Low,High,Low,Medium,High,Medium,High,Very High,Low,Solarvest
1.15011E+11,437952640,Slovenia,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,50-65,,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Medium,High,High,High,Very High,Low,Medium,Very High,Very High,High,High,Medium,Medium,High,High,Medium,Medium,High,High,Very High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Very High,Low,Low,High,High,
1.15011E+11,437952640,Serbia,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,50-65,,High,Very High,Medium,Medium,Medium,Medium,Very High,Very High,High,High,High,High,Medium,Medium,High,High,Very High,Very High,Medium,Medium,Very High,Very High,Low,Low,Very High,Very High,Very High,Very High,High,High,Very High,Very High,Medium,Medium,High,High,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,
1.15011E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,High,High,Medium,Medium,High,High,Medium,Medium,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,High,High,High,Very High,Very High,Medium,Medium,High,High,"JERA Co., Inc."
1.15011E+11,437952640,United Arab Emirates,,Middle East and Gulf States,Government / Public Sector,,,Mid-Level,Male,35-50,,High,Low,Very High,Very Low,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,High,High,وزارة الطاقة والبنية التحتية
1.15008E+11,437952640,Burkina Faso,,Africa,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Start-up or Scale-up,Mid-Level,Male,<35,No,Medium,Very Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Low,
1.15011E+11,438123497,Morocco,,Africa,Other (please specify),,,Senior-Level,Male,35-50,,Very High,High,High,High,Medium,High,High,Medium,Very High,High,Very High,High,High,High,Medium,High,Medium,High,High,Medium,Very High,High,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Very High,High,High,Medium,Not Applicable,Not Applicable,Low,Medium,Medium,Medium,High,High,Not Applicable,Not Applicable,Medium,Medium,Low,Low,High,Medium,Fnac- national Fédération of consumer associations
1.1501E+11,437952640,United Arab Emirates,,Middle East and Gulf States,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Other,Board or Advisory Role,Male,35-50,,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,High,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Very High,Very High,High,High,High,High,High,Medium,High,High,
1.1501E+11,437952640,Italy,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Female,50-65,,Very High,Very High,High,Very High,High,High,Very High,Medium,High,Medium,High,Medium,Very High,High,Very High,High,High,High,Very High,Medium,Medium,Medium,Very High,High,High,Medium,High,Medium,Very High,High,Very High,High,Very High,Very High,High,Very High,Very High,High,High,Medium,Very Low,High,Very High,High,Medium,Medium,ADR
1.1501E+11,437952640,Suriname,,Latin America and the Caribbean,Other (please specify),,,Senior-Level,Female,<35,Yes,Medium,High,High,Very High,Very High,High,Low,Low,Very High,High,Medium,Medium,Very High,Very High,DK,DK,Very High,High,Very High,High,Very High,DK,Very High,High,Very High,High,High,Medium,Very High,High,Medium,Medium,Medium,High,Low,DK,Medium,Medium,Medium,Medium,Medium,Medium,DK,DK,High,Medium,Various Roles
1.1501E+11,437936611,Chile,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Medium,Medium,High,Low,High,High,High,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,Very High,Very High,Very High,Medium,High,Medium,Medium,Medium,Very High,High,Very High,Medium,Medium,Very High,Very High,High,High,Medium,Very High,High,Very High,High,Very High,High,High,Medium,Very High,Medium,Very High,High,Very High,Isa Energía Chile
1.1501E+11,437952640,Chile,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Hybrid or Transition Technologies (CCUS, bioenergy, hydrogen etc.)",Established Organisation (more than 10 years existence),Senior-Level,Female,35-50,,Very High,High,High,Medium,High,Very High,Very High,High,Very High,High,Very High,High,Very High,Very High,Very High,High,High,High,High,Medium,Very High,High,High,High,High,Very High,High,Medium,Very High,High,Very High,Medium,Very High,High,Very High,High,Very High,High,Very High,High,High,Very High,High,High,Very High,High,HDF Energy
1.1501E+11,437952640,Spain,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,65+,,Very High,Very High,Very High,High,Low,Low,High,Medium,High,Medium,Very High,Medium,Medium,Medium,Very High,High,Medium,Low,Medium,Low,Medium,Medium,High,High,High,High,High,High,High,Medium,High,High,High,Medium,High,Medium,Very High,Medium,Very High,Medium,High,Medium,Very High,High,Very High,Medium,
1.1501E+11,437952640,Poland,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,High,High,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Very High,Low,Low,Low,Medium,Medium,Medium,High,Very High,High,High,High,Very High,High,Very High,Medium,High,High,High,Very High,High,Very High,Very High,High,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Very High,Medium,High,
1.14991E+11,437952640,Spain,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,Very High,Very High,Very High,Medium,High,Medium,Medium,Medium,High,High,Very High,High,Very High,High,Low,Low,High,Low,Very High,High,Very High,High,High,Medium,Medium,Medium,High,Medium,Very High,Medium,Very High,High,Very High,High,Very High,Medium,High,High,Very High,Medium,Low,Medium,Low,Medium,Very High,Low,Iberdrola
1.1501E+11,437952846,Austria,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Other,Male,<35,No,Very Low,Low,High,Medium,Low,DK,Very High,Medium,Low,Medium,High,Low,Very High,Very High,Very High,High,Not Applicable,Not Applicable,Medium,DK,Very High,Low,Very High,Medium,High,Medium,High,Very Low,Very High,Medium,Very High,Medium,Low,DK,Medium,Medium,Very High,Very High,Medium,Low,Not Applicable,Not Applicable,Very Low,Very Low,Very High,Very High,
1.1501E+11,437952640,Germany,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,50-65,,Medium,High,Low,Medium,High,High,High,Medium,Very High,High,Medium,Medium,Very High,High,High,High,Medium,Low,Medium,Medium,Medium,Low,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,Medium,Medium,High,High,Medium,High,High,High,Very High,Medium,High,High,Medium,University Duisburg-Essen
1.1501E+11,437952640,India,madhya pradesh,Asia,Government / Public Sector,,,Mid-Level,Male,<35,No,High,Medium,Very High,Very High,Medium,High,Medium,High,High,High,Very High,High,DK,DK,Medium,High,High,Medium,High,High,Very High,High,Very High,Very High,Very High,High,High,Very High,High,Medium,High,Very High,High,Very High,High,Very High,Medium,Very Low,Very Low,Low,Medium,Low,Low,High,High,Very High,NTPC LIMITED
1.1501E+11,437952640,United Arab Emirates,,Middle East and Gulf States,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Other,Other,Male,50-65,,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,moei
1.15005E+11,437952640,Bosnia and Herzegovina,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Female,35-50,,High,High,Medium,Medium,High,High,High,High,High,Very High,Medium,Medium,Medium,High,High,Very High,Medium,Medium,Very High,High,Very Low,Very High,Very High,Very High,Very High,Very High,Very High,High,Very High,Very High,High,High,Very High,Very High,High,High,Medium,Medium,Very High,High,Very High,High,High,High,Very High,Very High,
1.1501E+11,437952640,Estonia,,Europe,Government / Public Sector,,,Mid-Level,Male,35-50,,Medium,Low,Low,Low,High,Low,Medium,Low,Medium,Low,High,Low,Low,Low,Medium,Low,Medium,Low,Medium,Low,High,Medium,Medium,Low,Medium,Low,Medium,Low,Very High,Medium,Very High,Medium,High,Medium,Very High,Medium,Very High,Medium,Very High,Medium,Low,Low,Low,Low,Very High,Medium,Ministry of Climate of Estonia
1.1501E+11,438271389,Slovenia,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Board or Advisory Role,Male,50-65,,Medium,Low,High,High,High,Low,Medium,Medium,High,High,Very High,Very High,High,High,High,High,High,Very High,Very High,Very High,Medium,Medium,High,Very High,High,Medium,Low,Low,Medium,High,Very High,Very High,Very High,High,Very High,Very High,Very High,High,Very High,Very High,Medium,Very High,Medium,Very High,Very High,Medium,ELES d.o.o.
1.1501E+11,438271389,Slovenia,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Board or Advisory Role,Male,35-50,,Medium,Medium,Medium,Low,High,Medium,Medium,Low,Medium,Low,Low,Very Low,High,High,Very Low,Low,Low,Low,Medium,High,Low,Medium,Medium,Low,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Very High,Medium,Very High,Medium,High,Very Low,Very High,Very Low,Low,Medium,High,
1.1501E+11,437952640,Finland,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Female,35-50,,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Low,High,High,High,Medium,Medium,Medium,Very High,High,Medium,Medium,High,High,High,Medium,High,Medium,High,High,Very High,Medium,Very High,High,High,Medium,High,Medium,High,Medium,Very High,High,Very High,High,Very High,Medium,Hydrogen Cluster Finland
